TestNo,GroupName,ChannelName,Description,Inst_InsCom,Inst_Axis,Unit,Inst_SenAtt
11589,v11589_Veh1,10FORALERE00AC1P,"v11589_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.053s, max@0.0276s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
11591,v11591_Veh1,10SEATLERE00AC1P,"v11591_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0334s, max@0.03415s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
11594,v11594_Veh1,10FORALERE00AC1P,"v11594_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0376s, max@0.0397s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
11597,v11597_Veh1,10SEATLERE00AC1P,"v11597_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04816s, max@0.04752s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
11618,v11618_Veh1,10DOORLERE00AC1P,"v11618_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0238s, max@0.0222s",LEFT REAR SILL AX,XG,gn,DSLR
11660,v11660_Veh1,10DOORLERE00AC1P,"v11660_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0602s, max@0.0236s",LEFT REAR SILL AX,XG,gn,DSLR
11663,v11663_Veh1,10FORALERE00AC1P,"v11663_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0491s, max@0.0245s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
11664,v11664_Veh1,10FORALERE00AC1P,"v11664_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0523s, max@0.0241s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
11668,v11668_Veh1,10FORALERE00AC1P,"v11668_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0183s, max@0.0216s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
11819,v11819_Veh1,10SEATLERE00AC1P,"v11819_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.05705s, max@0.0608s",LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
11821,v11821_Veh1,10FORALERE00AC1P,"v11821_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0374s, max@0.0226s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14048,v14048_Veh1,10FORALERE00AC1P,"v14048_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0253s, max@0.0241s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14051,v14051_Veh1,10FORALERE00AC1P,"v14051_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0147s, max@0.0424s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14056,v14056_Veh1,10SEATLERE00AC1P,"v14056_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02235s, max@0.0643s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14059,v14059_Veh1,10FORALERE00AC1P,"v14059_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.019s, max@0.0211s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14062,v14062_Veh1,10SEATLERE00AC1P,"v14062_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0156s, max@0.01944s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
14065,v14065_Veh1,10SEATLERE00AC1P,"v14065_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0143s, max@0.01115s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14071,v14071_Veh1,10FORALERE00AC1P,"v14071_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0696s, max@0.0698s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14075,v14075_Veh1,10FORALERE00AC1P,"v14075_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0667s, max@0.0191s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14080,v14080_Veh1,10DOORLERE00AC1P,"v14080_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0359s, max@0.0138s",LEFT REAR SILL AX,XG,gn,DSLR
14081,v14081_Veh1,10FORALERE00AC1P,"v14081_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0238s, max@0.0206s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14084,v14084_Veh1,10SEATLERE00AC1P,"v14084_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0118s, max@0.02525s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14085,v14085_Veh1,10SEATLERE00AC1P,"v14085_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.02s, max@0.0264s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
14086,v14086_Veh1,10SEATLERE00AC1P,"v14086_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04055s, max@0.031s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14091,v14091_Veh1,10SEATLERE00AC1P,"v14091_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0459s, max@0.04765s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14096,v14096_Veh1,100000LERE00AC1P,"v14096_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0165s, max@0.0296s",LEFT REAR SILL AX,XG,gn,DSLR
14127,v14127_Veh1,100000LERE00AC1P,"v14127_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.03765s, max@0.05545s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14214,v14214_Veh1,100000LERE00AC1P,"v14214_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0827s, max@0.0823s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14218,v14218_Veh1,10SEATLERE00AC1P,"v14218_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.01295s, max@0.01505s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14242,v14242_Veh1,10SEATLERE00AC1P,"v14242_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0232s, max@0.02576s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
14243,v14243_Veh1,10SEATLERE00AC1P,"v14243_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.05s, max@0.04512s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
14248,v14248_Veh1,10DOORLERE00AC1P,"v14248_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.056s, max@0.083s",LEFT REAR SILL AX,XG,gn,DSLR
14252,v14252_Veh1,10SEATLERE00AC1P,"v14252_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0189s, max@0.0244s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14257,v14257_Veh1,10FORALERE00AC1P,"v14257_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0454s, max@0.0199s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14258,v14258_Veh1,100000LERE00AC1P,"v14258_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0282s, max@0.0338s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14262,v14262_Veh1,10FORALERE00AC1P,"v14262_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0172s, max@0.0189s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14264,v14264_Veh1,10SEATLERE00AC1P,"v14264_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.05445s, max@0.028s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14266,v14266_Veh1,10DOORLERE00AC1P,"v14266_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0372s, max@0.021s",LEFT REAR SILL AX,XG,gn,DSLR
14271,v14271_Veh1,10SEATLERE00AC1P,"v14271_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0372s, max@0.04295s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14272,v14272_Veh1,10FORALERE00AC1P,"v14272_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0568s, max@0.0272s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14282,v14282_Veh1,10SEATLERE00AC1P,"v14282_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04995s, max@0.04695s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14283,v14283_Veh1,10SEATLERE00AC1P,"v14283_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.02872s, max@0.02944s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
14289,v14289_Veh1,10SEATLERE00AC1P,"v14289_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.06715s, max@0.06865s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14292,v14292_Veh1,10FORALERE00AC1P,"v14292_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0647s, max@0.0577s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14294,v14294_Veh1,10DOORLERE00AC1P,"v14294_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0454s, max@0.0478s",LEFT REAR SILL AX,XG,gn,DSLR
14295,v14295_Veh1,10SEATLERE00AC1P,"v14295_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.05528s, max@0.05584s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
14299,v14299_Veh1,10DOORLERE00AC1P,"v14299_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0242s, max@0.0233s",LEFT REAR SILL AX,XG,gn,DSLR
14316,v14316_Veh1,10FORALERE00AC1P,"v14316_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0462s, max@0.0497s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14353,v14353_Veh1,100000LERE00AC1P,"v14353_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0189s, max@0.0192s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14356,v14356_Veh1,10DOORLERE00AC1P,"v14356_236aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2000; min@0.04165s, max@0.0188s",DRIVER SILL LR X ACCELERATION,XG,gn,DSLR
14357,v14357_Veh1,10DOORLERE00AC1P,"v14357_236aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2000; min@0.0399s, max@0.03485s",DRIVER SILL LR X ACCELERATION,XG,gn,DSLR
14358,v14358_Veh1,10DOORLERE00AC1P,"v14358_236aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2000; min@0.0197s, max@0.02335s",DRIVER SILL LR X ACCELERATION,XG,gn,DSLR
14362,v14362_Veh1,10SEATLERE00AC1P,"v14362_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.06856s, max@0.0608s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
14366,v14366_Veh1,10FORALERE00AC1P,"v14366_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0286s, max@0.0236s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14381,v14381_Veh1,10FORALERE00AC1P,"v14381_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.04s, max@0.0477s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14385,v14385_Veh1,10SEATLERE00AC1P,"v14385_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0248s, max@0.02435s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14386,v14386_Veh1,10DOORLERE00AC1P,"v14386_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0156s, max@0.0158s",LEFT REAR SILL AX,XG,gn,DSLR
14394,v14394_Veh1,10SEATLERE00AC1P,"v14394_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0438s, max@0.04515s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14395,v14395_Veh1,10FORALERE00AC1P,"v14395_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0706s, max@0.0699s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14396,v14396_Veh1,10SEATLERE00AC1P,"v14396_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.03024s, max@0.03664s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
14425,v14425_Veh1,10ENGN000000AC1P,"v14425_095aq0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=2800; min@0.0427s, max@0.0425s",TOP OF ENGINE X: Data curve has almost similar profile to Floorpan X channel.,XG,gn,ENGN
14427,v14427_Veh1,10SEATLERE00AC1P,"v14427_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.05015s, max@0.07475s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14438,v14438_Veh1,10DOORLERE00AC1P,"v14438_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.036s, max@0.0222s",LEFT REAR SILL AX,XG,gn,DSLR
14445,v14445_Veh1,10FORALERE00AC1P,"v14445_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0284s, max@0.0289s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14466,v14466_Veh1,10FORALERE00AC1P,"v14466_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0221s, max@0.0197s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14470,v14470_Veh1,10FORALERE00AC1P,"v14470_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.027s, max@0.0274s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14475,v14475_Veh1,10DOORLERE00AC1P,"v14475_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0481s, max@0.02905s",DOOR SILL LR X ACCELERATION,XG,gn,DSLR
14476,v14476_Veh1,10DOORLERE00AC1P,"v14476_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.01285s, max@0.02615s",DOOR SILL LR X ACCELERATION,XG,gn,DSLR
14477,v14477_Veh1,10DOORLERE00AC1P,"Curve 238 unavailable; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@-42949.7s, max@-42949.7s",DOOR SILL LR X ACCELERATION,XG,gn,DSLR
14478,v14478_Veh1,10DOORLERE00AC1P,"v14478_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0305s, max@0.0297s",DOOR SILL LR X ACCELERATION,XG,gn,DSLR
14479,v14479_Veh1,10DOORLERE00AC1P,"v14479_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0309s, max@0.03195s",DOOR SILL LR X ACCELERATION,XG,gn,DSLR
14484,v14484_Veh1,10FORALERE00AC1P,"v14484_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0187s, max@0.0205s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14490,v14490_Veh1,10FORALERE00AC1P,"v14490_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0124s, max@0.0131s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14495,v14495_Veh1,10FORALERE00AC1P,"v14495_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0287s, max@0.0319s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14497,v14497_Veh1,10SEATLERE00AC1P,"v14497_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=1650; min@0.02208s, max@0.02064s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
14500,v14500_Veh1,10SEATLERE00AC1P,"v14500_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0362s, max@0.03825s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
14509,v14509_Veh1,10DOORLERE00AC1P,"v14509_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.04515s, max@0.0453s",DOOR SILL LR X ACCELERATION,XG,gn,DSLR
14990,v14990_Veh1,10FORALERE00AC1P,"v14990_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0274s, max@0.0252s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
14995,v14995_Veh1,10SEATLERE00AC1P,"v14995_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04505s, max@0.04565s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15005,v15005_Veh1,10FORALERE00AC1P,"v15005_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0762s, max@0.0749s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15011,v15011_Veh1,10FORALERE00AC1P,"v15011_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0452s, max@0.0318s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15024,v15024_Veh1,10FORALERE00AC1P,"v15024_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0422s, max@0.0366s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15027,v15027_Veh1,10FORALERE00AC1P,"v15027_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0336s, max@0.032s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15029,v15029_Veh1,10FORALERE00AC1P,"v15029_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0628s, max@0.0619s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15044,v15044_Veh1,10FORALERE00AC1P,"v15044_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0239s, max@0.0252s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15045,v15045_Veh1,10DOORLERE00AC1P,"v15045_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.024s, max@0.0177s",LEFT REAR SILL AX,XG,gn,DSLR
15046,v15046_Veh1,10SEATLERE00AC1P,"v15046_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=1650; min@0.0468s, max@0.04424s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
15047,v15047_Veh1,10DOORLERE00AC1P,"v15047_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.017s, max@0.0327s",LEFT REAR SILL AX,XG,gn,DSLR
15050,v15050_Veh1,10SEATLERE00AC1P,"v15050_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02215s, max@0.02535s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15060,v15060_Veh1,10FORALERE00AC1P,"v15060_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0132s, max@0.013s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15064,v15064_Veh1,10SEATLERE00AC1P,"v15064_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=1650; min@0.02432s, max@0.0292s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
15070,v15070_Veh1,10DOORLERE00AC1P,"v15070_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0336s, max@0.0364s",LEFT REAR SILL AX,XG,gn,DSLR
15074,v15074_Veh1,10FORALERE00AC1P,"v15074_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0225s, max@0.0245s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15081,v15081_Veh1,10SEATLERE00AC1P,"v15081_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=1650; min@0.02616s, max@0.02592s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
15087,v15087_Veh1,10DOORLERE00AC1P,"v15087_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.014s, max@0.0155s",LEFT REAR SILL AX,XG,gn,DSLR
15092,v15092_Veh1,10FORALERE00AC1P,"v15092_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0244s, max@0.0246s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15101,v15101_Veh1,10FORALERE00AC1P,"v15101_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.052s, max@0.024s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15124,v15124_Veh1,10SEATLERE00AC1P,"v15124_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=1650; min@0.03272s, max@0.01544s",CROSSMEMBER LEFT REAR X,XG,gn,SELR
15182,v15182_Veh1,10FORALERE00AC1P,"v15182_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0264s, max@0.0279s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15237,v15237_Veh1,10SEATLERE00AC1P,"v15237_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02565s, max@0.02305s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15244,v15244_Veh1,10FORALERE00AC1P,"v15244_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0206s, max@0.0185s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15250,v15250_Veh1,10SEATLERE00AC1P,"v15250_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0449s, max@0.0447s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15261,v15261_Veh1,10SEATLERE00AC1P,"v15261_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04255s, max@0.04285s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15266,v15266_Veh1,10FORALERE00AC1P,"v15266_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0503s, max@0.0428s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15297,v15297_Veh2,20DOORLEFR00AC2P,"v15297_101aa0.uds; Sensor: type=AC, Attach=DSLF, Prefilter Frequency=2000; min@0.0284s, max@0.00385s",11SILBLEFR00ACYA. LEFT SIDE SILL AT FRONT SEAT AY,YG,gn,DSLF
15299,v15299_Veh1,10SEATLERE00AC1P,"v15299_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02625s, max@0.0274s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15302,v15302_Veh1,10SEATLERE00AC1P,"v15302_099aq0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0455s, max@0.0451s",LEFT REAR SEAT CROSSMEMBER X REDUNDANT ->EXCEEDED CAL RANGE AT 45.1 MS,XG,gn,SELR
15305,v15305_Veh1,10DOORLERE00AC1P,"v15305_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0494s, max@0.0202s",LEFT REAR SILL AX,XG,gn,DSLR
15310,v15310_Veh1,10FORALERE00AC1P,"v15310_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0236s, max@0.0498s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15311,v15311_Veh1,10FORALERE00AC1P,"v15311_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0328s, max@0.0304s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15312,v15312_Veh1,10DOORLERE00AC1P,"v15312_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0203s, max@0.0197s",LEFT REAR SILL AX,XG,gn,DSLR
15319,v15319_Veh1,10SEATLERE00AC1P,"v15319_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0374s, max@0.03765s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15324,v15324_Veh1,10FORALERE00AC1P,"v15324_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0608s, max@0.0231s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15330,v15330_Veh1,10DOORLERE00AC1P,"v15330_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0099s, max@0.0394s",LEFT REAR SILL AX,XG,gn,DSLR
15335,v15335_Veh1,10SEATLERE00AC1P,"v15335_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0567s, max@0.0565s",LEFT REAR SEAT CROSSMEMBER X ACCELERATION,XG,gn,SELR
15337,v15337_Veh1,10SEATLERE00AC1P,"v15337_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.06505s, max@0.0649s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15339,v15339_Veh1,10FORALERE00AC1P,"v15339_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0447s, max@0.0418s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15347,v15347_Veh1,10FORALERE00AC1P,"v15347_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0122s, max@0.0126s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,FLLR
15349,v15349_Veh1,10SEATLERE00AC1P,"v15349_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04255s, max@0.04305s",LEFT REAR SEAT CROSSMEMBER X,XG,gn,SELR
15357,v15357_Veh1,10DOORLEFR00AC1P,"v15357_230aa0.uds; Sensor: type=AC, Attach=DSLF, Prefilter Frequency=4000; min@0.04435s, max@0.01425s",LEFT SILL ACCEL X,XG,gn,DSLF
