TestNo,GroupName,ChannelName,Description,Inst_InsCom,Inst_Axis,Unit,Inst_SenAtt
9334,v9334_Veh1,10SEATLEFR00ACZP,"v09334_248aa0.uds; Sensor: type=AC, Attach=SELF, Prefilter Frequency=4000; min@0.03335s, max@0.04715s",V1 LEFT FRONT SEAT CROSS MEMBER MID Z ACCELERATION,ZL,gn,SELF
9334,v9334_Veh1,10SEATLERE00AC1P,"v09334_249aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04625s, max@0.042s",V1 LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
9334,v9334_Veh1,10SEATLERE00AC3P,"v09334_250aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04155s, max@0.04185s",V1 LEFT REAR SEAT CROSSMEMBER AZ,ZG,gn,SELR
9334,v9334_Veh1,10SEATRIRE00AC1P,"v09334_251aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.04535s, max@0.04465s",V1 RIGHT REAR SEAT CROSSMEMBER AX,XG,gn,SERR
9334,v9334_Veh1,10SEATRIRE00AC3P,"v09334_252aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.04485s, max@0.04465s",V1 RIGHT REAR SEAT CROSSMEMBER AZ,ZG,gn,SERR
9334,v9334_Veh1,10VEHCCG0000AC1P,"v09334_253aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.0468s, max@0.0272s",V1 VEHICLE CG X ACCELERATION,XG,gn,VECG
9334,v9334_Veh1,10VEHCCG0000AC2P,"v09334_254aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.0293s, max@0.0327s",V1 VEHICLE CG Y ACCELERATION,YG,gn,VECG
9334,v9334_Veh1,10VEHCCG0000AC3P,"v09334_255aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.0339s, max@0.03165s",V1 VEHICLE CG Z ACCELERATION,ZG,gn,VECG
9334,v9334_Veh1,10VEHCCG0000AV1P,"v09334_256va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.03445s, max@0.03285s",V1 VEHICLE CG ANGULAR RATE X,XG,deg/s,VECG
9334,v9334_Veh1,10VEHCCG0000AV2P,"v09334_257va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.03215s, max@0.03365s",V1 VEHICLE CG ANGULAR RATE Y,YG,deg/s,VECG
9334,v9334_Veh1,10VEHCCG0000AV3P,"v09334_258va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.0358s, max@0.053s",V1 VEHICLE CG ANGULAR RATE Z,ZG,deg/s,VECG
9334,v9334_Veh1,10ENGN000000AC1P,"v09334_259aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.02955s, max@0.0413s",V1 ENGINE TOP X ACCELERATION,XG,gn,ENGN
9334,v9334_Veh1,10FORALEFR00AC1P,"v09334_260aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.04185s, max@0.05015s",V1 DRIVER FLOOR PAN X ACCELERATION,XG,gn,FLLF
9334,v9334_Veh1,10FORALEFR00AC2P,"v09334_261aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.0418s, max@0.0301s",V1 DRIVER FLOOR PAN Y ACCELERATION,YG,gn,FLLF
9334,v9334_Veh1,10FORALEFR00AC3P,"v09334_262aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.05015s, max@0.0422s",V1 DRIVER FLOOR PAN Z ACCELERATION,ZG,gn,FLLF
9334,v9334_Veh1,10FORALEFR00DS0P,"v09334_263da0.uds; Sensor: type=DS, Attach=FLLF, Prefilter Frequency=4000; min@0.07165s, max@-0.02815s",V1 DRIVER FLOOR PAN DEFLECTION,NA,mm,FLLF
9334,v9334_Veh1,10FORARIFR00AC1P,"v09334_264aa0.uds; Sensor: type=AC, Attach=FLRF, Prefilter Frequency=4000; min@0.03875s, max@0.0392s",V1 PASSENGER FLOOR PAN X ACCELERATION,XG,gn,FLRF
9334,v9334_Veh1,10FORARIFR00AC2P,"v09334_265aa0.uds; Sensor: type=AC, Attach=FLRF, Prefilter Frequency=4000; min@0.0506s, max@0.03755s",V1 PASSENGER FLOOR PAN Y ACCELERATION,YG,gn,FLRF
9334,v9334_Veh1,10FORARIFR00AC3P,"v09334_266aa0.uds; Sensor: type=AC, Attach=FLRF, Prefilter Frequency=4000; min@0.03905s, max@0.0377s",V1 PASSENGER FLOOR PAN Z ACCELERATION,ZG,gn,FLRF
9334,v9334_Veh1,10FORARIFR00DS0P,"v09334_267da0.uds; Sensor: type=DS, Attach=FLRF, Prefilter Frequency=4000; min@0.1834s, max@0.03165s",V1 PASSENGER FLOOR PAN DEFLECTION,NA,mm,FLRF
9334,v9334_Veh1,10TIRS000000TI0P,"v09334_301ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
9335,v9335_Veh1,10DOORLERE00AC1P,"v09335_237aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.03715s, max@0.03475s",V1 LEFT REAR SILL X ACCELERATION,XG,gn,DSLR
9335,v9335_Veh1,10DOORLERE00AC2P,"v09335_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.02915s, max@0.0293s",V1 LEFT REAR SILL Y ACCELERATION,YG,gn,DSLR
9335,v9335_Veh1,10DOORLERERDAC1P,"v09335_239aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.03715s, max@0.03475s",V1 LEFT REAR SILL REDUNDANT X ACCELERATION,XG,gn,DSLR
9335,v9335_Veh1,10DOORLERERDAC2P,"v09335_240aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0291s, max@0.03495s",V1 LEFT REAR SILL REDUNDANT Y ACCELERATION,YG,gn,DSLR
9335,v9335_Veh1,10DOORRIRE00AC1P,"v09335_241aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.0203s, max@0.01935s",V1 RIGHT REAR SILL X ACCELERATION,XG,gn,DSRR
9335,v9335_Veh1,10DOORRIRE00AC2P,"v09335_242aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.02s, max@0.01935s",V1 RIGHT REAR SILL Y ACCELERATION,YG,gn,DSRR
9335,v9335_Veh1,10DOORRIRERDAC1P,"v09335_243aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.0203s, max@0.01935s",V1 RIGHT REAR SILL REDUNDANT X ACCELERATION,XG,gn,DSRR
9335,v9335_Veh1,10DOORRIRERDAC2P,"v09335_244aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.0351s, max@0.01405s",V1 RIGHT REAR SILL REDUNDANT Y ACCELERATION,YG,gn,DSRR
9335,v9335_Veh1,10SETRLEFR00ACXP,"v09335_245aa0.uds; Sensor: type=AC, Attach=STLF, Prefilter Frequency=4000; min@0.017s, max@0.09375s",V1 LEFT FRONT OUTER SEAT TRACK MID X ACCELERATION,XL,gn,STLF
9335,v9335_Veh1,10SETRLEFR00ACZP,"v09335_246aa0.uds; Sensor: type=AC, Attach=STLF, Prefilter Frequency=4000; min@0.01515s, max@0.03525s",V1 LEFT FRONT OUTER SEAT TRACK MID Z ACCELERATION,ZL,gn,STLF
9335,v9335_Veh1,10SEATLEFR00ACXP,"v09335_247aa0.uds; Sensor: type=AC, Attach=SELF, Prefilter Frequency=4000; min@0.0415s, max@0.0413s",V1 LEFT FRONT SEAT CROSS MEMBER MID X ACCELERATION,XL,gn,SELF
9335,v9335_Veh1,10SEATLEFR00ACZP,"v09335_248aa0.uds; Sensor: type=AC, Attach=SELF, Prefilter Frequency=4000; min@0.0414s, max@0.0416s",V1 LEFT FRONT SEAT CROSS MEMBER MID Z ACCELERATION,ZL,gn,SELF
9335,v9335_Veh1,10SEATLERE00AC1P,"v09335_249aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02005s, max@0.0213s",V1 LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
9335,v9335_Veh1,10SEATLERE00AC3P,"v09335_250aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0221s, max@0.02235s",V1 LEFT REAR SEAT CROSSMEMBER AZ,ZG,gn,SELR
9335,v9335_Veh1,10SEATRIRE00AC1P,"v09335_251aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0561s, max@0.0192s",V1 RIGHT REAR SEAT CROSSMEMBER AX,XG,gn,SERR
9335,v9335_Veh1,10SEATRIRE00AC3P,"v09335_252aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0225s, max@0.02195s",V1 RIGHT REAR SEAT CROSSMEMBER AZ,ZG,gn,SERR
9335,v9335_Veh1,10VEHCCG0000AC1P,"v09335_253aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.0179s, max@0.0355s",V1 VEHICLE CG X ACCELERATION,XG,gn,VECG
9335,v9335_Veh1,10VEHCCG0000AC2P,"v09335_254aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.01905s, max@0.01615s",V1 VEHICLE CG Y ACCELERATION,YG,gn,VECG
9335,v9335_Veh1,10VEHCCG0000AC3P,"v09335_255aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.0171s, max@0.03725s",V1 VEHICLE CG Z ACCELERATION,ZG,gn,VECG
9335,v9335_Veh1,10VEHCCG0000AV1P,"v09335_256va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.0158s, max@0.0367s",V1 VEHICLE CG ANGULAR RATE X,XG,deg/s,VECG
9335,v9335_Veh1,10VEHCCG0000AV2P,"v09335_257va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.03615s, max@0.01365s",V1 VEHICLE CG ANGULAR RATE Y,YG,deg/s,VECG
9335,v9335_Veh1,10VEHCCG0000AV3P,"v09335_258vq0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.08735s, max@0.0145s",V1 VEHICLE CG ANGULAR RATE Z -> QUESTIONABLE DATA FROM 82.2MS TO 164MS,ZG,deg/s,VECG
9335,v9335_Veh1,10ENGN000000AC1P,"v09335_259aq0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0252s, max@0.0513s",V1 ENGINE TOP X ACCELERATION -> QUESTIONABLE DATA FROM 19MS,XG,gn,ENGN
9335,v9335_Veh1,10FORALEFR00AC1P,"v09335_260aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.06575s, max@0.0659s",V1 DRIVER FLOOR PAN X ACCELERATION,XG,gn,FLLF
9335,v9335_Veh1,10FORALEFR00AC2P,"v09335_261aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.066s, max@0.06585s",V1 DRIVER FLOOR PAN Y ACCELERATION,YG,gn,FLLF
9335,v9335_Veh1,10FORALEFR00AC3P,"v09335_262aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.06565s, max@0.06585s",V1 DRIVER FLOOR PAN Z ACCELERATION,ZG,gn,FLLF
9335,v9335_Veh1,10FORALEFR00DS0P,"v09335_263da0.uds; Sensor: type=DS, Attach=FLLF, Prefilter Frequency=4000; min@0.083s, max@0.0276s",V1 DRIVER FLOOR PAN DEFLECTION,NA,mm,FLLF
9335,v9335_Veh1,10FORARIFR00AC1P,"v09335_264aa0.uds; Sensor: type=AC, Attach=FLRF, Prefilter Frequency=4000; min@0.0139s, max@0.01415s",V1 PASSENGER FLOOR PAN X ACCELERATION,XG,gn,FLRF
9335,v9335_Veh1,10FORARIFR00AC2P,"v09335_265aa0.uds; Sensor: type=AC, Attach=FLRF, Prefilter Frequency=4000; min@0.01415s, max@0.0138s",V1 PASSENGER FLOOR PAN Y ACCELERATION,YG,gn,FLRF
9335,v9335_Veh1,10FORARIFR00AC3P,"v09335_266aa0.uds; Sensor: type=AC, Attach=FLRF, Prefilter Frequency=4000; min@0.0137s, max@0.014s",V1 PASSENGER FLOOR PAN Z ACCELERATION,ZG,gn,FLRF
9335,v9335_Veh1,10FORARIFR00DS0P,"v09335_267da0.uds; Sensor: type=DS, Attach=FLRF, Prefilter Frequency=4000; min@0.0516s, max@0.02185s",V1 PASSENGER FLOOR PAN DEFLECTION,NA,mm,FLRF
9335,v9335_Veh1,10TIRS000000TI0P,"v09335_301ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
9336,v9336_Veh1,10DOORLERE00AC1P,"v09336_237aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.02095s, max@0.01945s",V1 LEFT REAR SILL X ACCELERATION,XG,gn,DSLR
9336,v9336_Veh1,10DOORLERE00AC2P,"v09336_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0193s, max@0.0195s",V1 LEFT REAR SILL Y ACCELERATION,YG,gn,DSLR
9336,v9336_Veh1,10DOORLERERDAC1P,"v09336_239aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0209s, max@0.01945s",V1 LEFT REAR SILL REDUNDANT X ACCELERATION,XG,gn,DSLR
9336,v9336_Veh1,10DOORLERERDAC2P,"v09336_240aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0193s, max@0.0195s",V1 LEFT REAR SILL REDUNDANT Y ACCELERATION,YG,gn,DSLR
9336,v9336_Veh1,10DOORRIRE00AC1P,"v09336_241aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.06325s, max@0.06085s",V1 RIGHT REAR SILL X ACCELERATION,XG,gn,DSRR
9336,v9336_Veh1,10DOORRIRE00AC2P,"v09336_242aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.06175s, max@0.02005s",V1 RIGHT REAR SILL Y ACCELERATION,YG,gn,DSRR
9336,v9336_Veh1,10DOORRIRERDAC1P,"v09336_243aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.06325s, max@0.06085s",V1 RIGHT REAR SILL REDUNDANT X ACCELERATION,XG,gn,DSRR
9336,v9336_Veh1,10DOORRIRERDAC2P,"v09336_244aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.06175s, max@0.0182s",V1 RIGHT REAR SILL REDUNDANT Y ACCELERATION,YG,gn,DSRR
9336,v9336_Veh1,10SETRLEFR00ACXP,"v09336_245aa0.uds; Sensor: type=AC, Attach=STLF, Prefilter Frequency=4000; min@0.0885s, max@0.0883s",V1 LEFT FRONT OUTER SEAT TRACK MID X ACCELERATION,XL,gn,STLF
9336,v9336_Veh1,10SETRLEFR00ACZP,"v09336_246aa0.uds; Sensor: type=AC, Attach=STLF, Prefilter Frequency=4000; min@0.0898s, max@0.0896s",V1 LEFT FRONT OUTER SEAT TRACK MID Z ACCELERATION,ZL,gn,STLF
9336,v9336_Veh1,10SEATLEFR00ACXP,"v09336_247aa0.uds; Sensor: type=AC, Attach=SELF, Prefilter Frequency=4000; min@0.0636s, max@0.19515s",V1 LEFT FRONT SEAT CROSS MEMBER MID X ACCELERATION,XL,gn,SELF
9336,v9336_Veh1,10SEATLEFR00ACZP,"v09336_248aa0.uds; Sensor: type=AC, Attach=SELF, Prefilter Frequency=4000; min@0.0317s, max@0.02335s",V1 LEFT FRONT SEAT CROSS MEMBER MID Z ACCELERATION,ZL,gn,SELF
9336,v9336_Veh1,10SEATLERE00AC1P,"v09336_249aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.06085s, max@0.0447s",V1 LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
9336,v9336_Veh1,10SEATLERE00AC3P,"v09336_250aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.021s, max@0.0615s",V1 LEFT REAR SEAT CROSSMEMBER AZ,ZG,gn,SELR
9336,v9336_Veh1,10SEATRIRE00AC1P,"v09336_251aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0615s, max@0.06135s",V1 RIGHT REAR SEAT CROSSMEMBER AX,XG,gn,SERR
9336,v9336_Veh1,10SEATRIRE00AC3P,"v09336_252aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.04105s, max@0.04845s",V1 RIGHT REAR SEAT CROSSMEMBER AZ,ZG,gn,SERR
9336,v9336_Veh1,10VEHCCG0000AC1P,"v09336_253aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.06195s, max@0.0442s",V1 VEHICLE CG X ACCELERATION,XG,gn,VECG
9336,v9336_Veh1,10VEHCCG0000AC2P,"v09336_254aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.0393s, max@0.06035s",V1 VEHICLE CG Y ACCELERATION,YG,gn,VECG
9336,v9336_Veh1,10VEHCCG0000AC3P,"v09336_255aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.02125s, max@0.0361s",V1 VEHICLE CG Z ACCELERATION,ZG,gn,VECG
9336,v9336_Veh1,10VEHCCG0000AV1P,"v09336_256va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.04825s, max@0.0497s",V1 VEHICLE CG ANGULAR RATE X,XG,deg/s,VECG
9336,v9336_Veh1,10VEHCCG0000AV2P,"v09336_257va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.05675s, max@0.03715s",V1 VEHICLE CG ANGULAR RATE Y,YG,deg/s,VECG
9336,v9336_Veh1,10VEHCCG0000AV3P,"v09336_258va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.04995s, max@0.05985s",V1 VEHICLE CG ANGULAR RATE Z,ZG,deg/s,VECG
9336,v9336_Veh1,10ENGN000000AC1P,"v09336_259aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0496s, max@0.0541s",V1 ENGINE TOP X ACCELERATION,XG,gn,ENGN
9336,v9336_Veh1,10FORALEFR00AC1P,"v09336_260aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.04435s, max@0.04675s",V1 DRIVER FLOOR PAN X ACCELERATION,XG,gn,FLLF
9336,v9336_Veh1,10FORALEFR00AC2P,"v09336_261aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.06725s, max@0.0427s",V1 DRIVER FLOOR PAN Y ACCELERATION,YG,gn,FLLF
9336,v9336_Veh1,10FORALEFR00AC3P,"v09336_262aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.04655s, max@0.04615s",V1 DRIVER FLOOR PAN Z ACCELERATION,ZG,gn,FLLF
9336,v9336_Veh1,10FORALEFR00DS0P,"v09336_263da0.uds; Sensor: type=DS, Attach=FLLF, Prefilter Frequency=4000; min@0.0763s, max@0.00645s",V1 DRIVER FLOOR PAN DEFLECTION,NA,mm,FLLF
9336,v9336_Veh1,10FORARIFR00AC1P,"v09336_264aa0.uds; Sensor: type=AC, Attach=FLRF, Prefilter Frequency=4000; min@0.0462s, max@0.04365s",V1 PASSENGER FLOOR PAN X ACCELERATION,XG,gn,FLRF
9336,v9336_Veh1,10FORARIFR00AC2P,"v09336_265aa0.uds; Sensor: type=AC, Attach=FLRF, Prefilter Frequency=4000; min@0.0439s, max@0.04405s",V1 PASSENGER FLOOR PAN Y ACCELERATION,YG,gn,FLRF
9336,v9336_Veh1,10FORARIFR00AC3P,"v09336_266aa0.uds; Sensor: type=AC, Attach=FLRF, Prefilter Frequency=4000; min@0.04675s, max@0.04505s",V1 PASSENGER FLOOR PAN Z ACCELERATION,ZG,gn,FLRF
9336,v9336_Veh1,10FORARIFR00DS0P,"v09336_267da0.uds; Sensor: type=DS, Attach=FLRF, Prefilter Frequency=4000; min@0.02365s, max@0.0238s",V1 PASSENGER FLOOR PAN DEFLECTION,NA,mm,FLRF
9336,v9336_Veh1,10TIRS000000TI0P,"v09336_301ta0.uds; Sensor: type=TB, Attach=OTHR, Prefilter Frequency=4000; min@-0.05s, max@0.3s",TIME CHANNEL FOR 20000.0 HZ,NA,s,OTHR
9337,v9337_Veh1,10DOORLERE00AC1P,"v09337_237aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.05035s, max@0.01575s",V1 LEFT REAR SILL X ACCELERATION,XG,gn,DSLR
9337,v9337_Veh1,10DOORLERE00AC2P,"v09337_238aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0176s, max@0.01285s",V1 LEFT REAR SILL Y ACCELERATION,YG,gn,DSLR
9337,v9337_Veh1,10DOORLERERDAC1P,"v09337_239aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.05035s, max@0.01575s",V1 LEFT REAR SILL REDUNDANT X ACCELERATION,XG,gn,DSLR
9337,v9337_Veh1,10DOORLERERDAC2P,"v09337_240aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=4000; min@0.0176s, max@0.0189s",V1 LEFT REAR SILL REDUNDANT Y ACCELERATION,YG,gn,DSLR
9337,v9337_Veh1,10DOORRIRE00AC1P,"v09337_241aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.0506s, max@0.01475s",V1 RIGHT REAR SILL X ACCELERATION,XG,gn,DSRR
9337,v9337_Veh1,10DOORRIRE00AC2P,"v09337_242aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.01465s, max@0.01505s",V1 RIGHT REAR SILL Y ACCELERATION,YG,gn,DSRR
9337,v9337_Veh1,10DOORRIRERDAC1P,"v09337_243aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.0506s, max@0.01475s",V1 RIGHT REAR SILL REDUNDANT X ACCELERATION,XG,gn,DSRR
9337,v9337_Veh1,10DOORRIRERDAC2P,"v09337_244aa0.uds; Sensor: type=AC, Attach=DSRR, Prefilter Frequency=4000; min@0.01465s, max@0.01505s",V1 RIGHT REAR SILL REDUNDANT Y ACCELERATION,YG,gn,DSRR
9337,v9337_Veh1,10SETRLEFR00ACXP,"v09337_245aa0.uds; Sensor: type=AC, Attach=STLF, Prefilter Frequency=4000; min@0.0331s, max@0.03275s",V1 LEFT FRONT OUTER SEAT TRACK MID X ACCELERATION,XL,gn,STLF
9337,v9337_Veh1,10SETRLEFR00ACZP,"v09337_246aa0.uds; Sensor: type=AC, Attach=STLF, Prefilter Frequency=4000; min@0.03495s, max@0.0334s",V1 LEFT FRONT OUTER SEAT TRACK MID Z ACCELERATION,ZL,gn,STLF
9337,v9337_Veh1,10SEATLEFR00ACXP,"v09337_247aa0.uds; Sensor: type=AC, Attach=SELF, Prefilter Frequency=4000; min@0.0629s, max@0.0157s",V1 LEFT FRONT SEAT CROSS MEMBER MID X ACCELERATION,XL,gn,SELF
9337,v9337_Veh1,10SEATLEFR00ACZP,"v09337_248aa0.uds; Sensor: type=AC, Attach=SELF, Prefilter Frequency=4000; min@0.03415s, max@0.02255s",V1 LEFT FRONT SEAT CROSS MEMBER MID Z ACCELERATION,ZL,gn,SELF
9337,v9337_Veh1,10SEATLERE00AC1P,"v09337_249aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0823s, max@0.0819s",V1 LEFT REAR SEAT CROSSMEMBER AX,XG,gn,SELR
9337,v9337_Veh1,10SEATLERE00AC3P,"v09337_250aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.05355s, max@0.0537s",V1 LEFT REAR SEAT CROSSMEMBER AZ,ZG,gn,SELR
9337,v9337_Veh1,10SEATRIRE00AC1P,"v09337_251aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.0823s, max@0.0929s",V1 RIGHT REAR SEAT CROSSMEMBER AX,XG,gn,SERR
9337,v9337_Veh1,10SEATRIRE00AC3P,"v09337_252aa0.uds; Sensor: type=AC, Attach=SERR, Prefilter Frequency=4000; min@0.08105s, max@0.09305s",V1 RIGHT REAR SEAT CROSSMEMBER AZ,ZG,gn,SERR
9337,v9337_Veh1,10VEHCCG0000AC1P,"v09337_253aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.0634s, max@0.06435s",V1 VEHICLE CG X ACCELERATION,XG,gn,VECG
9337,v9337_Veh1,10VEHCCG0000AC2P,"v09337_254aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.034s, max@0.0638s",V1 VEHICLE CG Y ACCELERATION,YG,gn,VECG
9337,v9337_Veh1,10VEHCCG0000AC3P,"v09337_255aa0.uds; Sensor: type=AC, Attach=VECG, Prefilter Frequency=4000; min@0.0845s, max@0.06465s",V1 VEHICLE CG Z ACCELERATION,ZG,gn,VECG
9337,v9337_Veh1,10VEHCCG0000AV1P,"v09337_256va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.03855s, max@0.06545s",V1 VEHICLE CG ANGULAR RATE X,XG,deg/s,VECG
9337,v9337_Veh1,10VEHCCG0000AV2P,"v09337_257va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.065s, max@0.06385s",V1 VEHICLE CG ANGULAR RATE Y,YG,deg/s,VECG
9337,v9337_Veh1,10VEHCCG0000AV3P,"v09337_258va0.uds; Sensor: type=AV, Attach=VECG, Prefilter Frequency=4000; min@0.05615s, max@0.23005s",V1 VEHICLE CG ANGULAR RATE Z,ZG,deg/s,VECG
9337,v9337_Veh1,10ENGN000000AC1P,"v09337_259aa0.uds; Sensor: type=AC, Attach=ENGN, Prefilter Frequency=4000; min@0.0928s, max@0.09725s",V1 ENGINE TOP X ACCELERATION,XG,gn,ENGN
9337,v9337_Veh1,10FORALEFR00AC1P,"v09337_260aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.022s, max@0.02675s",V1 DRIVER FLOOR PAN X ACCELERATION,XG,gn,FLLF
9337,v9337_Veh1,10FORALEFR00AC2P,"v09337_261aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.02625s, max@0.02575s",V1 DRIVER FLOOR PAN Y ACCELERATION,YG,gn,FLLF
9337,v9337_Veh1,10FORALEFR00AC3P,"v09337_262aa0.uds; Sensor: type=AC, Attach=FLLF, Prefilter Frequency=4000; min@0.0263s, max@0.0385s",V1 DRIVER FLOOR PAN Z ACCELERATION,ZG,gn,FLLF
9337,v9337_Veh1,10FORALEFR00DS0P,"v09337_263da0.uds; Sensor: type=DS, Attach=FLLF, Prefilter Frequency=4000; min@0.0701s, max@-0.00725s",V1 DRIVER FLOOR PAN DEFLECTION,NA,mm,FLLF
9337,v9337_Veh1,10FORARIFR00AC1P,"v09337_264aa0.uds; Sensor: type=AC, Attach=FLRF, Prefilter Frequency=4000; min@0.0132s, max@0.0393s",V1 PASSENGER FLOOR PAN X ACCELERATION,XG,gn,FLRF
